07/23/2016 20:02:28,0-2859848,UNLIMITED-TRACK,35.74523,-89.83292,"",""
07/23/2016 19:57:57,0-2859848,UNLIMITED-TRACK,35.74763,-89.82330,"",""
07/23/2016 19:52:28,0-2859848,UNLIMITED-TRACK,35.75244,-89.81189,"",""
07/23/2016 19:47:34,0-2859848,UNLIMITED-TRACK,35.75826,-89.80301,"",""
07/23/2016 19:42:36,0-2859848,UNLIMITED-TRACK,35.76494,-89.79492,"",""
07/23/2016 19:37:37,0-2859848,UNLIMITED-TRACK,35.77224,-89.78711,"",""
07/23/2016 19:32:39,0-2859848,UNLIMITED-TRACK,35.77943,-89.77858,"",""
07/23/2016 19:27:44,0-2859848,UNLIMITED-TRACK,35.78584,-89.76877,"",""
07/23/2016 19:22:43,0-2859848,UNLIMITED-TRACK,35.79159,-89.75848,"",""
07/23/2016 19:17:45,0-2859848,UNLIMITED-TRACK,35.79446,-89.75064,"",""
07/23/2016 19:12:47,0-2859848,UNLIMITED-TRACK,35.79774,-89.74084,"",""
